Date,Close,High,Low,Open,Volume,ticker
2024-10-28,1790.21484375,1795.0449077936873,1764.7257189778059,1764.7257189778059,2418907,HCLTECH.NS
2024-10-29,1790.21484375,1794.1840892731627,1770.5599740014243,1790.21484375,1719955,HCLTECH.NS
2024-10-30,1758.699951171875,1788.014710973915,1755.3524149169002,1779.9328487165953,1732047,HCLTECH.NS
2024-10-31,1689.1190185546875,1763.57776588378,1680.0328487222316,1759.8476307072647,3616088,HCLTECH.NS
2024-11-01,1680.845947265625,1703.7048630604625,1674.724714222872,1699.592128597398,242223,HCLTECH.NS
2024-11-04,1686.154052734375,1704.4698825480743,1668.9860197481166,1686.201921384487,2843690,HCLTECH.NS
2024-11-05,1696.29248046875,1705.6655128674724,1684.767343509725,1691.9406362013644,1818350,HCLTECH.NS
2024-11-06,1758.3175048828125,1772.2814911223131,1705.3307602110547,1713.0778928659386,3477029,HCLTECH.NS
2024-11-07,1752.1484375,1781.4155652735772,1735.1716446865662,1769.460077376793,2173869,HCLTECH.NS
2024-11-08,1757.456787109375,1773.3815209390516,1748.418484619653,1758.8435770565798,1521324,HCLTECH.NS
2024-11-11,1785.9586181640625,1792.3667128589661,1754.109152285669,1766.255881066567,1679869,HCLTECH.NS
2024-11-12,1791.2667236328125,1810.4911238155648,1783.2326128354937,1808.6261145022609,2711052,HCLTECH.NS
2024-11-13,1783.519775390625,1797.7228723857115,1778.115871235151,1784.715324241269,1254074,HCLTECH.NS
2024-11-14,1777.9722900390625,1814.364841871021,1765.9211815985996,1790.4538660951773,2462563,HCLTECH.NS
2024-11-18,1755.0655517578125,1783.8065901920809,1735.9367719021416,1777.9722189338559,2483933,HCLTECH.NS
2024-11-19,1741.2451171875,1783.758785233633,1738.1366903499616,1756.978492479455,2354204,HCLTECH.NS
2024-11-21,1756.356689453125,1759.4173642266592,1740.9101766469703,1755.0655201866548,1841245,HCLTECH.NS
2024-11-22,1815.703857421875,1819.1470145404749,1756.5002587821145,1765.921159770787,2765950,HCLTECH.NS
2024-11-25,1809.295654296875,1836.3150567143796,1796.6707058861032,1835.4064863430567,6531524,HCLTECH.NS
2024-11-26,1816.8037109375,1831.532777825451,1806.8567221961578,1807.7652925259242,2079873,HCLTECH.NS
2024-11-27,1808.6741943359375,1833.4937421093734,1804.8961898651892,1814.1258504673729,1631975,HCLTECH.NS
2024-11-28,1760.7086181640625,1817.7123604992437,1755.0656045862204,1802.9831762164592,3631255,HCLTECH.NS
2024-11-29,1767.5472412109375,1790.7408882804773,1754.0613571414485,1761.760738230607,2482280,HCLTECH.NS
2024-12-02,1789.9757080078125,1796.7186501091285,1755.4960330546523,1767.5472586614992,2014744,HCLTECH.NS
2024-12-03,1808.3870849609375,1813.695368246239,1790.5017219099689,1801.931121547749,2954648,HCLTECH.NS
2024-12-04,1814.9864501953125,1827.7548872027612,1795.8098019827223,1800.018156837047,3730643,HCLTECH.NS
2024-12-05,1840.188720703125,1853.6744878733077,1801.9311589421452,1802.8875979861698,3881814,HCLTECH.NS
2024-12-06,1838.9451904296875,1854.869922886312,1831.8676353403484,1842.1014857824619,2250408,HCLTECH.NS
2024-12-09,1826.7027587890625,1842.1492710538757,1818.1904288541773,1831.5805740430033,1379520,HCLTECH.NS
2024-12-10,1852.000732421875,1858.16983435041,1828.9027059975372,1832.9675719629013,2695207,HCLTECH.NS
2024-12-11,1846.7880859375,1850.5182213829855,1832.5371215063308,1842.3406212429904,1387117,HCLTECH.NS
2024-12-12,1851.857177734375,1864.0996438512484,1837.7975708877239,1841.0972387947513,2306173,HCLTECH.NS
2024-12-13,1883.037109375,1888.9669843462561,1829.0460589352936,1854.5351810872864,2569918,HCLTECH.NS
2024-12-16,1869.2642822265625,1893.749095668484,1865.2950372865964,1884.9976560424861,1371189,HCLTECH.NS
2024-12-17,1865.6298828125,1877.6809908151913,1853.578774809809,1860.560826183848,1987909,HCLTECH.NS
2024-12-18,1874.955078125,1886.0497466290149,1861.9475317150238,1864.0995193592303,3460812,HCLTECH.NS
2024-12-19,1849.9921875,1861.4215871685926,1826.798541101202,1826.798541101202,1916115,HCLTECH.NS
2024-12-20,1828.0897216796875,1872.3728955918937,1813.7910048428928,1869.455709841227,3786921,HCLTECH.NS
2024-12-23,1820.1033935546875,1854.9177960567938,1816.4211268026813,1834.9281978637246,2058339,HCLTECH.NS
2024-12-24,1814.31689453125,1839.8538856039963,1806.9523610128151,1825.4594321101026,1310301,HCLTECH.NS
2024-12-26,1817.951416015625,1825.7464171594404,1804.130919267359,1822.5901217812946,1065107,HCLTECH.NS
2024-12-27,1809.5826416015625,1820.0078503609286,1800.687711936963,1817.2341538282076,1328546,HCLTECH.NS
2024-12-30,1844.9229736328125,1883.1805338668037,1784.3804546142062,1805.7568430443873,6262203,HCLTECH.NS
2024-12-31,1833.8760986328125,1843.8230872399372,1796.7184681163058,1831.7718628537805,1968650,HCLTECH.NS
2025-01-01,1828.6634521484375,1852.5744265312608,1824.7899443501028,1833.8761146155757,880695,HCLTECH.NS
2025-01-02,1886.2889404296875,1890.2104337139108,1826.8463502551256,1828.6634909445281,3487645,HCLTECH.NS
2025-01-03,1861.8519287109375,1905.3220328323212,1856.448025225126,1893.749144742787,2853344,HCLTECH.NS
2025-01-06,1867.97314453125,1887.4366538812571,1845.9271799555308,1866.2515077141086,1789037,HCLTECH.NS
2025-01-07,1832.4415283203125,1894.705684714795,1825.7464552294475,1874.6204654422002,2494547,HCLTECH.NS
2025-01-08,1848.079345703125,1854.0570897376158,1812.0216403882027,1823.2597991730452,2372138,HCLTECH.NS
2025-01-09,1850.5181884765625,1859.7477312476349,1836.362844846416,1842.8666766230358,2742139,HCLTECH.NS
2025-01-10,1908.1915283203125,1915.125711443772,1850.9486744379037,1851.6660037265374,4802079,HCLTECH.NS
2025-01-13,1902.7398681640625,1924.5466084379739,1879.7853309792208,1908.0002829355888,5694121,HCLTECH.NS
2025-01-14,1734.5499267578125,1854.5351478756718,1719.4381444525472,1851.7614515344771,15819311,HCLTECH.NS
2025-01-15,1746.1705322265625,1763.2430607681245,1733.5934535233646,1756.02190004449,3350594,HCLTECH.NS
2025-01-16,1714.177734375,1757.8869483579,1707.5305302718773,1753.1526221840563,5362008,HCLTECH.NS
